snapshot,scenario,objective_value,max_line_violation,total_line_violation,n_violated_lines,any_line_violated,total_constraint_violation,max_constraint_violation
2013-01-01 10:00:00,min_generation,1444264.9095092448,0.0,0.0,0,False,1.0,1.0
2013-01-01 10:00:00,max_generation,1157822.1778650922,0.0,0.0,0,False,1.0029097714182547,1.0
2013-01-01 10:00:00,balanced_midpoint,1301043.5436871687,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 11:00:00,random_balanced,1288784.364007355,0.0,0.0,0,False,1.005968068183412,1.0
2013-01-01 11:00:00,random_extreme,1264265.919132726,0.0,0.0,0,False,1.1190784980676658,1.0
2013-01-01 11:00:00,min_generation,1443780.6403784442,0.0,0.0,0,False,1.0,1.0
2013-01-01 11:00:00,max_generation,1155326.723608805,0.0,0.0,0,False,1.1443375672974065,1.0
2013-01-01 11:00:00,balanced_midpoint,1299553.6819936247,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 12:00:00,random_balanced,1307782.6861611824,0.0,0.0,0,False,1.0066692535917363,1.0
2013-01-01 12:00:00,random_extreme,1391717.386338122,0.0,0.0,0,False,1.0,1.0
2013-01-01 12:00:00,min_generation,1439238.0278033817,0.0,0.0,0,False,1.0,1.0
2013-01-01 12:00:00,max_generation,1153745.379826106,0.0,0.0,0,False,1.1443375672974065,1.0
2013-01-01 12:00:00,balanced_midpoint,1296491.7038147438,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 13:00:00,random_balanced,1285765.093518722,0.0,0.0,0,False,1.0350222500960136,1.0
2013-01-01 13:00:00,random_extreme,1337313.9678860153,0.0,0.0,0,False,1.0902109442297407,1.0
2013-01-01 13:00:00,min_generation,1435503.3310565795,0.0,0.0,0,False,1.0,1.0
2013-01-01 13:00:00,max_generation,1157552.414519257,0.0,0.0,0,False,1.1443375672974065,1.0
2013-01-01 13:00:00,balanced_midpoint,1296527.872787918,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 14:00:00,random_balanced,1307163.8635308456,0.0,0.0,0,False,1.0286922320287055,1.0
2013-01-01 14:00:00,random_extreme,1369744.1659184408,0.0,0.0,0,False,1.1190784980676658,1.0
2013-01-01 14:00:00,min_generation,1430732.244328672,0.0,0.0,0,False,1.0,1.0
2013-01-01 14:00:00,max_generation,1161779.301642379,0.0,0.0,0,False,1.1443375672974065,1.0
2013-01-01 14:00:00,balanced_midpoint,1296255.7729855254,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 15:00:00,random_balanced,1280485.1648123995,0.0,0.0,0,False,1.033593021372017,1.0
2013-01-01 15:00:00,random_extreme,1218564.69619985,0.0,0.0,0,False,0.09021094422974067,0.09021094422974067
2013-01-01 15:00:00,min_generation,1415723.9543632981,0.0,0.0,0,False,1.0,1.0
2013-01-01 15:00:00,max_generation,1158342.5937060826,0.0,0.0,0,False,1.1443375672974065,1.0
2013-01-01 15:00:00,balanced_midpoint,1287033.2740346903,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 16:00:00,random_balanced,1318925.4727440155,0.0,0.0,0,False,1.0241582505204978,1.0
2013-01-01 16:00:00,random_extreme,1185214.4746013663,0.0,0.0,0,False,1.0235525593997934,1.0
2013-01-01 16:00:00,min_generation,1425315.5154645052,0.0,0.0,0,False,1.0,1.0
2013-01-01 16:00:00,max_generation,1185224.0659697894,0.0,0.0,0,False,1.056504827918312,1.0
2013-01-01 16:00:00,balanced_midpoint,1305269.7907171473,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 17:00:00,random_balanced,1292972.772450435,0.0,0.0,0,False,1.0232108079867486,1.0
2013-01-01 17:00:00,random_extreme,1377041.659898447,0.0,0.0,0,False,1.0,1.0
2013-01-01 17:00:00,min_generation,1421858.8306303634,0.0,0.0,0,False,1.0,1.0
2013-01-01 17:00:00,max_generation,1194240.7254860594,0.0,0.0,0,False,1.1010523220177424,1.0
2013-01-01 17:00:00,balanced_midpoint,1308049.7780582116,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 18:00:00,random_balanced,1297618.7026357332,0.0,0.0,0,False,1.038244979755331,1.0
2013-01-01 18:00:00,random_extreme,1262905.1133612997,0.0,0.0,0,False,0.043939348632794945,0.043939348632794945
2013-01-01 18:00:00,min_generation,1426390.1846236493,0.0,0.0,0,False,1.0,1.0
2013-01-01 18:00:00,max_generation,1196233.6141377382,0.0,0.0,0,False,1.1095697652994616,1.0
2013-01-01 18:00:00,balanced_midpoint,1311311.8993806937,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 19:00:00,random_balanced,1274508.259455859,0.0,0.0,0,False,1.027126278914758,1.0
2013-01-01 19:00:00,random_extreme,1213389.1323945948,0.0,0.0,0,False,1.0902109442297407,1.0
2013-01-01 19:00:00,min_generation,1407626.332006582,0.0,0.0,0,False,1.0,1.0
2013-01-01 19:00:00,max_generation,1173511.110198162,0.0,0.0,0,False,1.1326049134403557,1.0
2013-01-01 19:00:00,balanced_midpoint,1290568.7211023718,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 20:00:00,random_balanced,1250959.475043944,0.0,0.0,0,False,1.0077950278834469,1.0
2013-01-01 20:00:00,random_extreme,1208462.3317595564,0.0,0.0,0,False,0.3180673990880547,0.19898890102038888
2013-01-01 20:00:00,min_generation,1361087.7833192563,0.0,0.0,0,False,1.0,1.0
2013-01-01 20:00:00,max_generation,1125045.4611221214,0.0,0.0,0,False,1.148063500337098,1.0
2013-01-01 20:00:00,balanced_midpoint,1243066.6222206887,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 21:00:00,random_balanced,1191624.3784619572,0.0,0.0,0,False,1.001876584804505,1.0
2013-01-01 21:00:00,random_extreme,1167155.596690805,0.0,0.0,0,False,0.11907849806766581,0.11907849806766581
2013-01-01 21:00:00,min_generation,1307386.9752491813,0.0,0.0,0,False,1.0,1.0
2013-01-01 21:00:00,max_generation,1071962.1858293565,0.0,0.0,0,False,1.15490145363366,1.0
2013-01-01 21:00:00,balanced_midpoint,1189674.580539269,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 22:00:00,random_balanced,1079474.143718508,0.0,0.0,0,False,1.0215407421106462,1.0
2013-01-01 22:00:00,random_extreme,977307.2714016268,0.0,0.0,0,False,0.9932592188966386,0.8624132587462302
2013-01-01 22:00:00,min_generation,1195364.0115187475,0.0,0.0,0,False,1.0,1.0
2013-01-01 22:00:00,max_generation,965896.6186297575,0.0,0.0,0,False,1.1637982286689268,1.0
2013-01-01 22:00:00,balanced_midpoint,1080630.3150742524,0.0,0.0,0,False,1.0180422211487032,1.0
2013-01-01 23:00:00,random_balanced,1034554.3276462156,0.0,0.0,0,False,1.011241059618575,1.0
2013-01-01 23:00:00,random_extreme,919755.2864025844,0.0,0.0,0,False,1.0989405593930606,1.0
2013-01-01 23:00:00,min_generation,1141557.5979516115,0.0,0.0,0,False,1.0,1.0
2013-01-01 23:00:00,max_generation,914235.8298325016,0.0,0.0,0,False,1.1645709760597271,1.0
